gene,median
ZNF823,6124.5
TCEA1,1230.0
WDR89,4926.5
PIGO,5218.5
ANO9,7207.5
ZC3H12C,5293.5
TECR,824.5
ZC2HC1A,5182.0
INTS3,2983.5
BRD1,4110.0
FBXO31,4631.0
EMG1,2517.0
EXOSC1,2557.5
PCDHGA10,7553.5
DPEP2,6855.5
C4orf3,605.0
GAS1,3795.5
PYHIN1,6522.5
RLIM,3714.5
PAK4,3507.5
C6orf120,3137.5
NAALADL2,7275.0
KIAA2013,2278.5
PIGN,4095.0
DBI,287.5
ZFYVE16,2698.5
WIPI2,2944.5
HADH,1968.0
SYNCRIP,1447.0
MALT1,4396.5
HRAS,3105.5
RECQL4,5725.0
TMCC2,5308.5
C8orf82,4764.5
MNAT1,3608.5
NCBP2,1361.5
DPY19L4,3626.5
SNX11,3112.0
PNPLA6,3179.0
CANT1,2426.0
GGCX,4134.0
ZNF639,3565.0
ZNF416,5920.0
ZNF708,6090.0
NUFIP2,2300.0
FLCN,4268.0
KATNB1,4288.5
FAXC,7207.5
ANGPTL2,3517.0
ADAM8,5873.5
C6orf226,5111.0
TPGS1,6928.0
YWHAE,104.0
IAH1,1367.5
TP53I13,3365.5
MIER1,3715.5
LSM8,5172.5
SURF6,3646.5
SAMHD1,1515.5
MYH11,7077.5
ACAP3,5265.0
PRR5L,6433.0
ENGASE,5048.0
TRIB1,1246.5
TCF7L1,5694.0
ARF6,1171.5
CSTF2T,2895.0
POLM,4698.5
MED23,4237.5
PHTF2,3703.5
CLCC1,4336.0
DUSP16,4324.0
LACTB,2628.5
CSAD,5628.5
TSPAN14,1471.0
KHDRBS1,659.5
YPEL5,1154.0
ARFGEF1,3919.0
BGN,605.0
ATF4,193.5
ITPKC,4698.0
PET100,476.0
FMO1,6563.0
GNG12,503.5
TRA2A,1627.0
CYB5A,1603.0
NSRP1,2638.5
ADO,2964.5
GCN1,2752.5
ICMT,1557.0
PSMD12,1679.5
GALNT11,3449.0
KLC1,2010.5
PTCD2,5923.0
STARD13,5726.0
FMO2,6717.0
CCL20,7438.5
FBXW5,1596.5
SPTLC1,2384.0
FSTL1,512.0
COMT,1393.0
ZNF174,5436.5
PPIP5K2,3234.0
TRIL,6769.0
UBE2I,1964.5
SETD4,5500.0
CREG1,318.0
PKN3,6146.5
TOP1,1480.5
DFFA,3847.5
NUP107,2462.0
EXOC4,2238.5
MANSC1,5326.5
SDC3,758.5
MED1,3401.0
FBXO34,3809.5
ITCH,2762.5
GPBP1L1,1861.0
MVP,1031.5
BUB1B,4988.0
TMEM107,5442.0
POLR2A,2002.0
CCDC171,7434.0
DEDD,3117.5
RBPJ,2168.0
ZSWIM1,5512.5
HAUS8,4896.0
PSMB10,2669.5
CHCHD10,1663.5
UPRT,4843.5
GPR174,6905.5
SLC35F2,6270.0
FBXO38,3504.0
C5,6965.5
PPM1D,5021.5
CSF1,3485.5
DHTKD1,4259.5
PXDC1,1887.0
SMIM7,1195.5
OLFM1,6194.0
ZFAND2B,3570.0
PACRG,7723.0
CHAF1A,4265.5
HP1BP3,1177.0
TUFT1,5844.5
SORCS2,7335.5
URM1,2297.5
CEP63,5315.0
LAMA3,7367.5
GREB1,5092.5
ITPR3,3263.0
PLG,7891.0
CPSF4,2555.5
VPS11,2686.0
RFWD3,3971.0
RAB3IL1,4470.0
FANCG,4900.5
BTD,3689.0
YKT6,998.5
MMP13,7535.0
CTR9,2021.5
CAMSAP2,3031.0
ARHGAP18,2501.0
BCLAF1,2150.0
MSL2,3806.0
SLC41A2,6304.5
MTX1,3806.5
LAMB2,1494.5
PHC1,6125.0
ZSCAN16,6126.5
UBAP1,2652.0
SYAP1,2064.0
SGPP1,2884.0
GIMAP4,1688.0
TCFL5,4464.0
SF3A2,2317.5
BTK,5166.0
VGLL3,6934.0
ISOC2,2278.5
SAMD8,4910.5
FKBP1B,6172.5
VAPA,2146.5
DROSHA,3529.5
ZBTB21,5608.0
PTAR1,3590.0
KDM3B,2751.5
KIF17,7359.5
ABHD14B,1863.5
GNPTG,1024.5
ATP6V1C1,1552.0
USP16,1834.0
NUP54,2635.5
ROBO2,7667.0
TMEM160,5137.5
NKAIN1,7363.0
TMEM87B,3437.5
IGF2BP1,7793.5
ABAT,6700.0
SCAF4,4202.5
ITGA11,6809.5
SCAMP1,3668.5
VRK2,4761.5
ENG,1835.5
HAGHL,6043.5
ASRGL1,6553.5
ICAM2,6350.0
ABCB8,4935.0
SENP7,4890.0
TAF8,5096.5
RAB8A,2266.0
SYTL1,7059.0
FGFR3,7354.5
PHF13,4299.0
HAUS7,5361.0
PAXBP1,4337.0
CCNG1,1049.0
ZMAT5,6437.5
STAT4,6869.5
RSU1,2228.5
LTN1,4226.0
PRELID1,1684.5
LYPLA2,1397.0
SASH1,3562.0
ACADM,1685.5
GTF2E1,4379.5
IL12RB1,6356.0
PCCB,3285.0
CCP110,5576.5
DNAJC8,627.5
DNAH2,7693.5
ZNF616,5345.0
ZNF75D,5584.0
TRAFD1,2636.5
APPL2,2609.0
ARPC3,110.0
NDUFAF4,4335.5
CCZ1,4450.0
SPRYD3,2528.5
BCL7B,2466.0
SLC25A29,4425.5
TMEM185A,6168.0
BCCIP,2918.5
SYNC,7380.0
MBLAC2,5357.5
NPIPA1,6234.0
NGLY1,2949.5
IL1RN,5849.0
CLEC14A,4932.0
AFF4,2355.5
MED25,4257.5
SSR4,294.0
WDR18,3716.0
DDHD2,3668.0
EME1,6473.0
ANKRD23,6962.5
ANKZF1,4522.0
ITGBL1,6467.5
TMEM33,2633.0
SYS1,4075.5
TOR1AIP1,1221.0
TRAM1,224.0
LTK,7157.0
SLC39A10,3755.0
PPP4R1,2379.5
CCDC126,5141.0
TSPAN33,4361.0
TUBGCP3,3939.5
MAML2,4945.5
STK32C,6409.5
LRIG1,5845.0
STYXL1,3404.5
GTF2IRD2,7327.0
PCF11,3368.0
SAT2,1026.5
SRRM2,966.5
CEP120,4747.0
PLEKHA6,7444.0
STRADB,2547.5
ZNF500,6300.0
MAPK3,2221.5
DNAJC9,3171.0
POLA2,5304.5
CAV1,706.0
SOX5,5889.0
CLEC2B,2649.0
MTCH1,597.5
PCGF6,5341.5
ZNF710,5365.5
SNRNP35,4019.0
LOX,5011.5
ALAD,2667.0
IRX3,6114.0
AP1M1,1632.0
ZNF746,4705.5
CLPTM1L,769.0
CCDC9,4386.5
CDC25A,6109.5
CSTF2,4177.5
CS,706.0
MRE11,4982.0
NIN,2441.0
TAGLN2,151.5
FAM120A,1504.0
PPP2R5A,1562.0
SUPT16H,1187.0
TGFB3,4744.5
SHE,6590.0
HHLA3,4745.5
RALB,1204.0
ZNRF2,4211.5
ZNF780A,5775.5
RHEBL1,6050.0
HIRIP3,4683.5
UFL1,2555.0
FNIP2,3190.5
FYN,1711.0
ILKAP,2596.5
FKTN,5470.5
ANAPC4,3933.5
ARHGAP1,2231.5
WDR12,2751.5
SMG7,2443.5
UPF3A,3856.0
WDR19,5156.5
HIC1,6901.0
ZNF649,5731.5
PDE9A,6791.0
APOOL,5255.0
PI4K2B,3738.0
DGKE,7181.5
RFTN2,5869.5
SERPINF2,7116.5
PLGRKT,2906.0
NKAP,3954.0
ZBTB6,4732.0
RPAP3,3349.5
ACAD10,5286.0
LLGL1,4241.5
PEX11A,5723.0
ACER3,4081.5
PRR11,4809.5
EIF2S1,1760.0
SLC5A3,4469.0
ODF3,7934.0
PRLR,7606.5
KPNA5,6305.5
CHRNB1,6153.5
ZNF107,5943.5
MND1,5293.5
CGRRF1,4119.0
MRPL3,896.0
ATP6V0A2,4684.5
AK2,1226.5
TMEM14B,1916.5
GNLY,6578.5
PABPC1L,5084.5
OTUD3,6082.5
CHN2,6545.0
ORC5,3129.5
SH2D1A,6480.5
RYBP,2378.0
APLP2,256.5
COQ7,4662.0
EXD3,7132.5
POC1A,5584.0
PTPN3,6960.0
CRISPLD2,5404.0
STAU1,1169.5
ARSI,6940.5
TBP,4195.0
SP4,6063.5
SRPK1,2518.0
RABEPK,4313.5
GPSM3,6047.0
CACHD1,6378.0
CHAMP1,3110.0
REPIN1,1810.0
GLRX,2810.5
CYP4F2,7907.75
RASEF,7408.0
ARMC9,5129.0
IMPACT,3119.5
CD300A,4044.0
BECN1,1881.5
PGM2L1,6478.5
U2SURP,2584.5
SIAH1,5097.0
ZNF23,6058.5
GPATCH3,4414.5
KIZ,4528.0
PITPNA,1440.0
UBASH3A,7276.0
KPTN,5734.0
TRNT1,4149.0
OTUD5,2311.5
ZRSR2,4257.0
ASL,3732.5
ATF2,2792.0
TFG,817.0
BBS12,6005.0
FKBP14,3616.0
SMAGP,6242.5
RNF13,1019.5
NSUN4,5388.5
LETM1,4516.5
PIN1,2647.5
GTPBP3,5097.0
LMLN,6562.5
ACSS2,3007.5
CASP2,3142.0
ANKAR,7471.5
GCAT,4189.0
C7orf50,1675.5
FAM13A,5831.5
RNF26,3410.0
ANGEL1,4092.5
ZMAT3,3011.5
HIF1A,1629.5
PLK3,4338.0
ZNF77,6182.5
GDI2,244.0
XYLB,6130.5
USP8,2951.5
ZNF260,4719.5
LONRF2,7524.0
LFNG,5557.5
FBXO25,3829.0
HPS4,2434.5
SCRN2,3794.0
HNRNPF,458.5
IGFBP4,455.5
LANCL2,4529.5
MAPK1IP1L,2452.5
ZWINT,3321.5
NMRK2,7596.0
HACE1,6300.5
ILF3,1280.0
ZNF420,5888.5
CCDC85B,4329.0
HOMER3,4045.0
MOB1B,3551.0
FANCE,5813.0
ZFHX4,7424.5
FTSJ1,2924.5
GYG1,1638.5
GTSF1,7352.0
ZMYM6,5597.0
HSPA9,342.5
HOXD1,7133.0
PARG,5730.0
NUP153,2636.5
CEP41,6000.0
USP11,1972.0
MCPH1,5192.0
TYW3,3723.0
SPPL2A,1727.0
SARDH,7337.0
ZCCHC24,2775.0
FAM222B,4184.5
FAU,64.5
ALPK2,7643.0
P2RX4,2448.0
INTS4,5031.0
IFNAR1,2061.0
BRAP,4146.0
PLEKHO1,2088.0
USP49,7192.0
ALS2CL,7070.5
PELI1,4685.0
DOCK6,5503.5
ARFIP1,2326.5
AHDC1,6269.0
STAT5B,2524.0
SNF8,994.0
EXOSC3,3659.0
SLC27A4,3829.5
MAGI3,6575.0
LEPROTL1,1452.5
MIR17HG,7250.5
COL14A1,5253.25
FNDC1,6732.75
KRT80,7697.0
CCDC97,3510.0
CDC14B,5658.5
CLIP2,4632.5
CSPG5,7107.5
AP4E1,5855.5
C18orf25,4292.0
EZH2,4062.0
ADAMTS12,7075.0
EPHA4,7122.5
MARK3,2267.5
ZNF519,7541.0
MTF2,4257.0
NUP133,2283.0
NEK7,1497.5
DENND2A,7099.5
DDX58,4974.0
TRIP4,2761.5
IL15RA,6219.0
UAP1L1,2796.5
CTIF,5659.0
SLC24A1,6079.5
MDM2,2060.5
TIGD1,6283.0
MATN3,7247.5
SLC7A4,7493.0
ARMCX5,4578.5
ASB1,5211.0
NUP155,4121.0
PIGB,4415.0
PWWP2B,5900.0
ALKBH1,5053.0
PRR14,3986.0
RMND1,3766.5
EFNB3,6573.0
RANBP2,2735.5
CGREF1,6207.0
TRABD2A,7424.0
UHRF1BP1L,4806.0
RAB11FIP3,4157.5
RGS3,5688.5
MKI67,5052.5
PLK4,5673.0
PYGO2,2527.5
USP32,3469.0
TRIM11,4646.0
BACE1,3765.5
GALK2,4488.5
FAT2,7710.5
NAAA,4951.5
LMO7,6218.0
SNX18,3306.0
KCTD12,1503.5
NPRL3,4418.0
RCOR2,7328.5
ST7L,6000.0
MYL5,6386.0
BLOC1S3,4905.0
TONSL,5781.0
TRIB2,527.5
ARL3,5230.0
PRPSAP2,3336.5
NFYA,3460.0
RNFT1,3704.0
CXXC1,3250.0
RILP,5272.5
DIS3,3445.0
HECTD1,2544.5
ADAP2,3715.0
RALBP1,2222.5
MNS1,6114.5
FEM1C,4164.0
RMI2,4567.5
UNK,3758.0
TMEM222,2454.5
LRRTM4,7791.0
QSOX1,1146.5
MASTL,4672.5
KRIT1,3841.0
ARSK,6068.5
TCF7L2,5431.0
TPM1,1524.5
SLA2,6781.5
TIMM10B,2100.5
VNN2,5840.5
IRS1,6382.0
CTNS,4448.0
BCKDHB,4955.0
HDAC8,5193.5
RNF14,2124.0
SNN,2782.5
SLC25A37,4497.0
SDAD1,2055.5
CAMSAP1,4913.0
TOM1,2610.5
SPG21,619.0
CEP95,4502.0
TAF4,5146.5
ARPC4,814.5
RAB11B,1382.0
RNF215,5150.0
IGFBP7,136.0
DPH1,5573.5
GRB10,3949.0
ALDH1L1,7761.0
POLR3G,4424.5
CDIP1,3540.0
MIPEP,4040.5
CDK16,1977.5
VOPP1,3027.0
SLC38A7,4974.5
ARHGEF18,4054.0
PATL2,7340.5
SELL,4322.5
ANKS3,6608.5
PABPC5,7002.5
PABPC4,708.5
AGPS,2857.0
RPS15A,96.0
LLGL2,6772.5
ARCN1,714.5
RIMS2,7600.0
PRRX2,6737.5
FAF2,2271.0
ZCCHC7,4392.0
GEMIN4,4435.0
GZF1,4763.0
HUNK,7350.5
ABCD3,2662.0
P2RY13,5814.5
RANBP6,3855.0
IFT81,3979.0
ZNF222,6328.5
MARVELD1,1822.0
GFM1,1914.0
SIT1,6268.5
MED6,3588.0
FLT1,5859.0
PRPF4B,2408.0
EML2,4331.0
MST1,6852.0
BRD8,3048.5
GPC3,6089.0
ZNF277,4381.0
ZNF235,7018.0
SFXN3,2141.5
FAM161A,6043.0
SAMM50,2038.0
ZNF70,6624.0
STEAP2,7295.5
CCDC174,4161.5
NKAIN4,6845.0
RASGRF2,7259.0
KBTBD2,1440.5
FADD,2726.0
KIF1A,7802.0
UST,5800.0
TMEM59,378.5
KLHDC10,3075.5
HIP1R,5623.0
RBM15,5131.5
ZNF185,5827.0
SSBP2,5662.5
METTL2B,3507.0
PFKL,1695.0
ZNF524,4736.5
TMEM176B,971.0
EVI2B,2104.0
RANBP10,3868.5
ERCC1,3078.0
SDHA,1234.0
CHPF2,2585.0
ZBTB33,2736.5
FIGN,6556.5
KIF21A,5781.0
GIMAP2,2904.0
FAM111B,5930.75
FARP1,2243.5
TTLL7,7191.0
POLR2J2,6737.5
RMI1,5419.0
BCL7A,5037.5
SNRPE,1131.0
PCDHB5,6988.0
COG4,2361.5
ANKFY1,2977.5
JUNB,1797.0
RUNX2,6403.0
HS3ST1,6386.75
BMPR1A,4372.0
LRRC8D,2403.5
ZBTB4,2732.0
RAB5A,1498.0
S1PR1,5119.5
CWF19L1,3635.5
MBTPS2,3384.0
R3HCC1L,3423.5
GCSAM,7375.5
RPS6KA1,3276.5
TBX19,7082.5
RHBDD2,1599.5
ADORA2B,6434.0
HAUS5,5390.0
EAF2,6665.5
ATP6V1E1,277.5
RPRD1A,2536.5
FERMT2,2345.5
COPG1,626.5
ARRDC1,5291.0
BCOR,4426.5
SUSD3,6587.5
TMEM50B,2062.0
SLC5A10,6947.0
ALKBH4,5444.0
OSBPL5,5725.5
JKAMP,2441.0
NAGPA,5375.0
VKORC1L1,2726.0
TMEM154,6734.5
SMARCC2,2352.5
WTAP,2153.0
ITPRIPL2,3063.5
MPC2,2671.5
PPIP5K1,6303.5
HAUS2,3953.0
METTL15,5816.0
ACVR1,2894.0
KIF18B,6024.5
F2RL1,6932.5
THAP6,5801.5
SECISBP2,2808.5
DHX9,753.0
C9orf85,5088.0
ZNF718,6781.5
TIGD5,6141.0
ORC4,5111.5
RARA,4066.0
GIMAP1,6479.5
TRAP1,1688.0
TM9SF4,1752.5
CELSR3,7504.5
ATF7IP2,6596.0
TMEM209,3447.0
PDP2,6136.5
EPC2,3274.5
SEC23A,1968.5
C2orf88,5507.0
ARHGAP21,3397.0
CISD2,4434.0
ARHGAP12,3184.0
CRMP1,6764.5
LAMC1,1097.5
ZNF791,4400.5
CDH23,7606.0
TTC27,4154.0
C8orf88,6725.0
ULK1,5269.5
DTHD1,7654.0
ZNF384,2627.0
PPM1L,7118.0
ACTN1,1172.5
FRS2,4564.0
LRRFIP2,2597.0
TSSC4,3700.0
PGLS,1489.5
ZNF197,5033.0
ZDHHC8,4691.5
SAMD4B,2806.5
ERF,2692.5
NBPF3,6730.5
RIT1,2538.0
ALDH3A2,2690.0
ZNF45,5058.0
DZIP1L,6747.0
ARHGEF2,1700.0
ANKRD46,4898.0
TBRG4,2183.5
PSMD9,2850.5
RAD9A,5214.5
CDK14,5392.5
HYOU1,1383.5
ONECUT1,7776.5
GNB4,1981.5
FLOT2,1215.5
UNC13B,4233.0
GABPB1,4273.5
FPGS,3483.5
KDM2B,4494.0
CMYA5,7710.0
AKR1C1,7141.5
OSGIN2,3889.0
FBXW9,5672.5
UTP6,2309.5
TCOF1,3944.5
AP3M2,2705.5
ACOX2,7220.5
SYNGR2,827.5
HNRNPLL,2468.5
NAP1L4,1151.5
ITFG1,1915.5
ARNT,2681.5
ZFYVE21,2881.0
NDUFA4,414.5
ADAM17,3445.0
SMARCAD1,3239.5
CDC42BPB,2398.5
MRPL20,1292.5
POLD3,4594.0
RSPO4,7731.0
EIF2D,1907.0
FUT8,4480.5
USP38,4275.5
EMC6,7158.5
TMEM79,5867.0
ZNF586,6227.5
ATG13,2750.0
NRIP1,3388.5
PTMS,440.5
PDCD6IP,1626.5
ZNF232,5792.75
IPPK,6625.5
IPO8,2850.0
GIT1,2100.0
CHST6,6855.0
ANKRD10,1402.0
COL4A3,7737.5
MRPL22,4753.0
ZNRF1,6174.0
GPR84,6876.5
ZNF8,4254.5
IREB2,2841.5
RPLP2,22.5
UBE3D,7276.5
DIO2,6944.5
C1orf159,6898.0
ZNF766,4427.5
CDCA2,6066.25
MRPL43,3691.0
FKBP9,1001.5
ZNF212,4792.0
ZNF79,5646.0
SPINT2,4930.5
TRIM21,3033.0
RPGR,6318.5
NCAPH,5852.5
VCP,489.0
STMN2,7341.5
SETD7,3168.0
FAM8A1,2652.5
KHSRP,927.0
RABGGTA,3594.0
MICU3,6709.5
FAM229A,7679.0
RCBTB1,2908.5
ZNF112,6548.5
ARMCX4,6850.0
CADPS2,5735.0
PIK3R3,4684.5
CTNNA1,425.0
TBC1D12,5867.5
LCMT1,2336.0
TMEM183A,3557.5
FJX1,6288.0
MAMLD1,5755.5
TNFRSF25,6791.0
ESYT2,1567.0
PM20D2,5192.0
SCYL2,2275.5
SH3BGR,6383.0
FDFT1,952.5
MTA1,3214.5
ATRN,2788.0
GRINA,349.5
EXD2,4809.5
FBXO21,3601.0
RB1CC1,2568.5
MBD3,2101.0
DTX3,4063.5
NAGLU,2271.0
ABCE1,1469.0
SNX14,2854.0
RBAK,4770.5
S1PR4,6919.0
CTSS,652.5
ARFIP2,3838.0
FBXO6,3876.0
TMEM170B,6236.5
MTMR6,2830.5
TCF25,1346.5
SIL1,2310.5
CDK20,5977.0
VIPR1,7569.5
CLDND1,1417.0
ATXN10,1306.5
SERP1,793.5
B3GNTL1,7005.5
EGFR,7248.5
OPA3,5483.0
COX11,2796.5
SPOP,2743.0
CD33,6605.0
TSHZ2,7284.5
SLAIN2,3687.0
CHERP,5478.0
LIFR,6411.5
SMARCD1,2038.0
CBLL1,3231.0
TIGD7,5926.0
SP1,2139.0
SLC30A9,1485.5
TMEM259,1407.0
NUFIP1,5560.0
HOXB9,7366.5
ARID4A,4641.0
ZNF417,6505.0
CCDC121,6466.0
CLN6,2152.5
ARHGAP24,5688.0
HDAC3,1810.0
SLIT3,6789.0
ITGB2,1193.0
FCGR3B,7081.5
ZNF675,5484.0
ENDOV,6548.0
GGT5,5073.0
KCTD7,4132.5
NEU1,4902.5
ZNF853,6445.0
SETD1A,5344.5
SEC14L2,6892.5
ATAT1,7372.0
SARS2,5323.0
GCFC2,4787.0
ITGA2,6294.0
HMGCS1,3531.0
LDHD,6989.5
DIAPH3,6214.0
TRIM52,5173.0
STAU2,4533.0
ZNF816,5917.0
VAV2,5619.5
TRIM6,6648.0
ITPKB,2084.5
DGCR8,4191.0
APPL1,2960.0
RALGPS1,7136.0
TADA1,4589.5
TBRG1,3592.5
RAB14,1105.0
RASSF1,3062.5
AGPAT5,3533.0
CTPS1,3192.5
CEP78,5770.0
MYO6,5718.0
ISG20L2,2382.5
MID2,6491.5
RARS2,2254.5
DUSP11,3490.5
FSIP2,7827.0
UFM1,1236.5
MSL1,1837.5
HPS1,2370.5
SSH3,5021.5
PPP2R5E,3911.5
SMAP2,1973.0
TTC33,5471.5
MIS18BP1,4215.0
NDUFAF2,2074.0
C7orf26,3064.5
HDAC11,5295.25
POLDIP3,1416.0
UBE2E2,3489.0
UPF1,2666.0
MED12,3945.0
TRAF7,2265.0
HK1,1331.0
ZSCAN18,7055.0
TENM1,7735.5
WDR5B,5497.0
IQSEC2,6494.5
CFB,7317.5
GPATCH2,5712.5
INTS5,4270.5
ZNF154,7354.5
GIMAP8,4812.5
GPR132,6951.0
SLC25A19,5677.5
USP33,2126.5
DLGAP1,7547.0
NME7,6367.0
RNF152,7316.0
LRIF1,3589.5
ANGEL2,4091.0
SMIM1,6805.0
CWC15,1685.0
UBE3A,2002.5
GDI1,1069.0
STX12,1705.5
C4orf48,5526.5
LPAR5,6558.0
AK3,2374.5
ETF1,902.5
ZNF585B,6766.0
CAMK1G,7430.5
SRSF1,719.0
RPS27L,521.0
DCLRE1A,5271.0
ZMYM4,3220.5
TINF2,2143.0
WFS1,4957.0
IKZF5,5041.5
RPUSD2,4925.0
PNPLA8,2939.0
CCDC134,5878.5
SNAP29,2638.0
EXOSC6,3993.0
IRF2BP1,5015.0
MPZL1,1633.5
LIN7C,4226.5
SEC23IP,3859.5
C16orf74,6405.5
STARD3,2750.5
ZNF557,6550.5
PTPRJ,1939.0
RPS19,25.0
PON2,972.0
ZKSCAN4,5394.5
CNNM2,6468.5
ZNF605,6520.5
ASPG,7834.5
RNF19B,1998.0
TMEM179,7913.75
SPIN4,6300.5
TAF6,2979.0
KIAA1328,7132.0
ATL1,6172.0
EFCAB14,1464.0
TEAD3,5833.0
DYNC1H1,1606.5
MEPCE,2298.5
RAB10,745.0
GM2A,948.0
DLG5,5399.0
NDUFB4,848.0
SKA1,6049.5
CBFA2T3,7360.0
SCAP,2687.0
MINK1,3118.5
UPB1,7804.25
GLIPR2,3624.5
CCDC6,3679.0
MICU1,2516.0
SLC25A38,2864.5
STOML1,5248.0
TFB1M,5803.5
TUT1,4309.0
MIA3,3154.5
WBP2NL,7658.5
TRERF1,6688.0
NFKBIB,4309.5
HPCAL1,3989.0
YPEL2,4983.5
ARMCX5-GPRASP2,7586.5
P2RX6,6882.5
CYP1A1,7589.5
TTLL12,3572.0
PCYT1A,2561.0
PIGK,3098.0
FARS2,4371.0
TMEM121,6769.0
ELMOD3,5124.0
SH2D4A,6607.5
CDC37L1,4155.5
ABCB7,3380.0
RFNG,3635.25
TMEM41A,5296.5
PLCE1,7409.5
TRIM41,4885.5
PDCD2L,5213.0
DUS2,5698.0
RAP2A,1904.5
SUGP1,4377.5
TOX,6964.0
DNAL1,6431.5
XPOT,1129.5
BACH1,2887.5
SNAPC2,3928.5
TNFAIP6,6228.0
TAF2,3709.5
CCNT2,3769.0
CGNL1,7095.0
SCLY,7904.0
KLF8,7496.0
PTAFR,4440.0
NEIL3,6840.5
GCNT1,6328.5
OPRD1,7867.0
TMEM39B,5116.0
NINJ1,975.0
BAG4,4116.0
TSR1,3285.0
RAB43,7662.0
CPSF6,2672.0
CPNE3,1491.5
CXCR3,6665.5
NSUN5,3730.0
GSR,2037.0
TOR1A,2796.5
TMEM67,6606.0
NMNAT1,5303.0
ZNF664,1104.5
PDSS1,5786.5
SLC10A7,6446.0
BRD7,1687.0
TRMT2B,4768.5
RNF43,6710.0
CBR4,4469.5
RBBP8,3800.0
XRN2,979.5
AKIRIN2,2165.0
PPP1R15B,2326.5
ANKRD13A,2619.5
ENTPD6,2168.5
ZNF613,6126.5
RBM34,7834.5
ZNF558,4806.5
ANAPC5,1173.0
AIFM2,4908.5
LRIG3,5546.0
EXOC5,3117.5
PHLPP1,4070.0
ATG3,1754.0
FXR1,2322.5
TP53INP2,4349.5
IKBKE,5281.0
IP6K3,7447.0
RSPH3,6466.0
SCFD2,4147.5
AZI2,2449.0
DECR1,1159.0
ZNF346,6257.5
NFYB,4060.0
PTPRA,1388.5
TCTN1,4705.5
ZNF574,5345.25
DFFB,6200.5
ZBED4,4568.5
ZHX2,5045.5
ESCO2,6418.0
APOBEC3B,6032.0
EXOC3L4,7740.0
AAAS,2201.0
BSG,177.0
DPH3,3329.0
SLC20A1,1631.0
CASD1,3525.5
ELF2,3938.5
CBWD1,6202.0
THAP3,5364.5
FZD8,6786.5
GTPBP10,5665.0
MASP1,7716.0
KBTBD7,5848.0
GPR19,6707.5
TMEM255B,7147.0
ZNF567,6059.0
MAN2B1,725.5
AKT1S1,2733.0
ELOVL5,864.0
AREL1,3148.5
ASTE1,5715.0
LNX1,6702.5
UBXN2A,3587.5
FAM131A,6106.5
FAM217B,4166.0
USF2,608.5
GCA,4107.5
SLC39A7,3606.5
EIF3F,413.0
ZNF572,6826.0
SLC4A8,7655.0
PFAS,4420.0
USPL1,5439.5
NGRN,4669.0
SPEF2,7484.0
PGM3,4418.5
LRSAM1,5376.0
VCPIP1,4185.5
GINS4,5924.0
SMOC1,7602.5
PPT1,318.0
RPP30,5586.0
UQCRH,150.0
HECTD3,2900.0
ART4,7763.0
NUP85,2894.5
CAPN2,970.0
ITPK1,1928.0
ATRNL1,7463.0
WDR47,4872.5
SERP2,6623.5
PIK3C2A,3334.5
TBL3,4437.5
MTRF1L,5977.5
CTU2,5167.0
MAPK12,6135.5
PLA2R1,7219.5
CDC16,1238.0
PPIL4,3962.5
STIM2,4305.5
MOB3C,4496.5
MOB3A,2987.5
ZYG11B,4262.5
C11orf49,4522.5
HPX,7603.0
NALCN,7756.5
SLC10A3,3924.5
TMEM201,5176.0
POMK,6706.5
SIGLEC10,6219.5
HEXIM1,2954.0
NUBP2,2320.5
LPCAT4,3870.0
FES,4054.5
NFKB2,3467.5
MLXIPL,7659.0
RBM12,2776.0
B4GALT5,1382.5
HSCB,4005.0
CCNG2,3762.5
RPL10A,30.5
PHF6,4132.5
FCF1,2242.0
ZIC2,7664.0
PEX5,3441.0
MCM10,6440.5
MRPS30,2828.0
SLC20A2,4088.5
ACADS,3907.5
CDK19,4451.5
CFL1,61.5
CORO1C,644.5
TMEM123,501.0
R3HDM2,3449.5
LIME1,7926.75
STX16,1873.0
BAHD1,4319.5
NAA25,4471.0
C12orf73,5543.0
PPP6C,2024.5
SLC6A12,7329.5
GEN1,5450.0
FZD4,5446.0
ZFP14,6500.0
AKAP1,3381.0
PATZ1,4023.5
SSBP4,3419.0
USP6,7638.0
ARSB,4609.5
TMEM19,3614.0
BNIPL,7653.0
KIAA0930,1874.0
C1orf112,6293.0
SNX30,3477.0
UBAP2L,1422.5
RPL22,175.5
UBR5,2920.0
TNFAIP1,2825.5
MPDZ,4651.5
RSPRY1,4038.0
COPS8,1292.5
VAX2,6941.0
NCKAP1,963.5
RGS4,6952.5
GPR65,6026.5
PKLR,7692.0
NOP14,3537.0
CASC3,1899.0
CPNE7,7090.5
PPL,6967.0
VPS33B,3984.0
HEXIM2,5781.0
CHTF18,6301.0
FEZ2,2089.0
DCLRE1B,5492.0
PPP3CB,2865.5
SLC35C2,1998.0
NSF,3631.0
ARC,7562.0
DENND6A,3837.5
EXOG,6015.5
ATG5,3846.0
HS3ST3B1,7517.5
CCR5,4963.5
TNFSF8,6801.0
USO1,1141.5
KIN,5892.5
NOP9,4156.5
ZNF35,6089.5
MAP1S,5200.5
CEP135,6423.0
TEAD1,2601.5
STUB1,3443.0
ZNF641,4712.0
CRTAP,631.0
DRAM2,1555.5
SOCS2,5878.0
ZIK1,6460.5
G6PD,2438.5
NEK3,5460.5
