gene,median
S100Z,6215.0
AGGF1,2017.0
SCAMP1,2182.0
BHMT2,1596.0
JMY,2426.0
SPZ1,6378.5
ZFYVE16,2993.0
MSH3,2374.0
CKMT2,5381.0
ZCCHC9,2349.0
ATG10,3908.0
COX7C,247.0
SLF1,4020.0
FAM81B,6101.0
RFESD,4741.0
CAST,2113.0
LNPEP,2852.0
RGMB,2962.0
PPIP5K2,3641.0
TSLP,4918.0
APC,3895.0
SRP19,1918.0
YTHDC2,2144.0
KCNN2,5616.0
AP3S1,880.0
LVRN,5242.0
PRR16,5404.0
SNCAIP,4054.5
SNX2,2911.5
CSNK1G3,2290.0
PHAX,2293.0
TEX43,6394.5
LMNB1,2234.0
MEGF10,5407.0
PRRC1,1595.0
SLC12A2,2237.0
SLC27A6,6440.5
ADAMTS19,6271.0
CHSY3,4574.0
LYRM7,3862.0
CDC42SE2,1851.0
SLC22A4,4611.0
RAD50,3443.0
IL13,5927.0
IL4,6148.5
SOWAHA,4582.5
HSPA4,614.0
TCF7,4177.0
UBE2B,2256.0
JADE2,3407.5
DDX46,2072.0
C5orf24,1932.0
CATSPER3,4652.0
PKD2L2,6193.0
WNT8A,5830.5
KIF20A,2122.0
KDM3B,2188.0
EGR1,1740.0
CTNNA1,635.0
PAIP2,1099.0
PURA,3053.0
SLC35A4,1213.0
WDR55,2633.0
HARS2,1782.0
ZMAT2,1108.0
PCDHB3,5339.5
PCDHB4,5144.0
PCDHB5,4872.0
PCDHB7,6009.5
PCDHB9,4288.5
PCDHB11,4840.0
PCDHB13,4885.0
RELL2,4543.0
RNF14,2839.0
NDFIP1,1273.0
SH3RF2,3083.0
RBM27,2139.0
TCERG1,1738.0
SPINK6,6143.5
FBXO38,1746.0
AFAP1L1,3806.5
GRPEL2,2352.0
SLC26A2,3953.0
TCOF1,1938.0
SYNPO,4585.0
GPX3,187.0
G3BP1,1689.5
GALNT10,3015.5
SGCD,5891.0
LSM11,2722.0
GABRG2,5920.5
CCNG1,1143.0
HMMR,2390.0
WWC1,3677.0
SPDL1,3353.0
FGF18,4903.0
ATP6V0E1,213.5
CREBRF,3249.0
BNIP1,2587.0
CPEB4,2144.0
SFXN1,1395.0
HRH2,5896.5
HIGD2A,418.0
CDHR2,3611.0
TSPAN17,2290.0
ZNF346,3072.0
FGFR4,2256.0
NSD1,2704.5
PRELID1,1197.0
SLC34A1,5529.0
GRK6,2008.0
PRR7,4711.0
TMED9,675.0
B4GALT7,2321.0
SUDS3,3160.0
N4BP3,4952.5
RMND5B,2871.0
ZNF354B,4509.0
ZNF354C,5543.0
BTNL3,5811.0
BTNL9,4956.0
TRIM41,3278.0
CCDC127,2792.0
IRX4,6247.0
NSUN2,1768.0
SEMA5A,5830.5
DNAH5,4764.0
ANKH,3398.0
ZNF622,1732.5
CDH18,5840.0
CDH10,5756.0
MTMR12,2538.0
RAD1,1768.0
CAPSL,6169.5
LMBRD2,2478.0
NADK2,1850.5
NUP155,499.0
GDNF,5307.0
DAB2,1289.5
MROH2B,6070.5
PLCXD3,5522.0
ANXA2R,3807.0
CCL28,4486.5
HMGCS1,934.0
C5orf34,4063.0
PAIP1,1115.0
MOCS2,1806.0
IL6ST,1170.5
MIER3,2170.0
PLK2,4604.0
PDE4D,3541.0
DEPDC1B,2752.0
ERCC8,3837.0
DIMT1,1832.0
CKS1B,911.0
ISCA1,1944.0
SGTB,3879.0
CD180,4622.0
GFM2,2389.0
POC5,3467.5
RAP1B,3453.0
ZBED3,3937.5
WDR41,3221.5
OTP,5814.0
TBCA,220.0
AP3B1,1241.0
LHFPL2,3067.5
ARSB,4396.0
ACOT12,5016.0
RPS23,788.0
CCNH,2347.0
MEF2C,5569.0
LYSMD3,3559.0
FAM172A,3360.0
KIAA0825,4869.0
MCTP1,4565.0
SPATA9,5896.5
GLRX,1270.0
PCSK1,5911.0
ERAP1,2470.0
LIX1,5857.0
ST8SIA4,5357.0
SLCO6A1,5857.0
GIN1,4112.0
NUDT12,4148.0
PJA2,1506.0
NREP,1096.0
TRIM36,4715.0
FEM1C,3346.0
CDO1,2877.0
ATG12,1876.0
DTWD2,3113.0
LOX,3206.0
FNIP1,2189.0
IRF1,4280.0
IL5,5830.5
C5orf15,967.0
CDKL3,4308.0
CDKN2AIPNL,1390.0
CXCL14,5272.0
TRPC7,6125.5
FAM13B,2567.0
CDC25C,3177.0
HSPA9,253.0
SIL1,1809.0
NRG2,5210.0
PFDN1,1547.0
APBB3,3715.0
CD14,5131.0
NDUFA2,688.0
DIAPH1,803.0
PRELID2,3451.0
PPP2R2B,4334.0
JAKMIP2,5588.5
SPINK1,2834.5
C5orf46,5559.0
HTR4,5930.0
IL17B,5603.0
CSNK1A1,1530.0
PDE6A,5589.5
CAMK2A,5715.0
CD74,3942.0
RPS14,102.5
RBM22,1174.0
ZNF300,4116.0
ANXA6,1606.0
SPARC,3643.0
FAXDC2,2339.5
GEMIN5,1184.0
HAVCR1,4007.0
HAVCR2,4977.0
MED7,2849.5
EBF1,5422.0
SLU7,2599.0
GABRB2,6016.0
NUDCD2,3937.0
KCNMB1,5588.0
FBXW11,1037.0
STK10,2970.0
SH3PXD2B,3490.0
STC2,2826.0
DRD1,6324.5
KIAA1191,918.0
HK3,5641.0
UIMC1,2199.0
RAB24,2000.0
LMAN2,1765.5
PDLIM7,2355.5
PHYKPL,2285.0
CLK4,4267.0
RNF130,3366.0
RASGEF1C,5863.0
GFPT2,5292.0
FLT4,5126.0
TRIM7,5230.0
DUSP22,3127.5
WRNIP1,1953.0
NQO2,2060.5
PRPF4B,2091.5
CDYL,2254.0
FARS2,2422.5
RREB1,1442.5
RIOK1,2801.0
SNRNP48,1355.0
SYCP2L,5181.5
HIVEP1,2949.0
EDN1,3199.5
CD83,4101.0
RBM24,4118.5
KDM1B,2969.0
ID4,4791.5
E2F3,3097.0
CDKAL1,1992.0
KAAG1,5311.0
MRS2,2040.0
ALDH5A1,2208.0
ACOT13,1906.0
GMNN,1667.0
TRIM38,3256.5
HFE,4415.0
BTN3A1,4077.5
HMGN4,2600.5
ABT1,3244.0
PRSS16,5303.0
ZNF165,3654.0
ZSCAN16,3300.0
ZKSCAN8,3266.0
NKAPL,5830.5
PACSIN1,5037.5
ANKS1A,2363.5
PPARD,3173.0
ARMC12,4956.0
MAPK14,1043.5
MAPK13,2604.0
BRPF3,2333.0
PNPLA1,5732.0
SRSF3,975.0
CDKN1A,808.5
C6orf89,1703.5
FGD2,3135.0
TBC1D22B,2686.5
RNF8,3911.0
CMTR1,1690.5
GLP1R,5642.0
DAAM2,5092.0
APOBEC2,5608.5
NFYA,2159.0
FOXP4,2057.0
MDFI,5478.5
BYSL,1737.0
PTCRA,5830.5
CNPY3,2124.0
PPP2R5D,1673.5
KLHDC3,598.0
RRP36,838.0
KLC4,2305.0
PTK7,4634.0
TTBK1,5034.0
SLC22A7,4750.0
ABCC10,3457.5
MAD2L1BP,1584.0
VEGFA,1716.5
TMEM63B,2195.0
SLC29A1,2628.5
HSP90AB1,73.0
CDC5L,1575.0
RUNX2,4216.0
TDRD6,5655.5
MEP1A,4689.0
CD2AP,1629.0
FBXO9,1568.0
MLIP,5794.0
FAM83B,5770.0
ZNF451,3007.0
PRIM2,2864.0
FKBP1A,311.0
PHF3,1689.0
ADGRB3,5905.0
OGFRL1,2863.0
RIMS1,5983.0
DDX43,5702.5
MTO1,1998.0
SH3BGRL2,1786.0
RWDD2A,3079.5
PRSS35,5351.0
NT5E,2996.0
C6orf163,4657.0
SLC35A1,2734.5
PM20D2,2154.5
ANKRD6,4529.0
UFL1,1866.0
KLHL32,5743.5
GRIK2,5272.0
PRDM1,4611.5
QRSL1,3097.0
NR2E1,5816.5
FOXO3,2245.5
ARMC2,5261.0
AMD1,1380.0
GTF3C6,1143.0
FAM229B,4501.0
NT5DC1,2227.5
RSPH4A,4892.5
PKIB,2197.5
FABP7,6072.0
CLVS2,5952.5
NKAIN2,5886.0
RNF217,4429.0
TPD52L1,2677.0
NCOA7,2512.5
HINT3,1951.0
TRMT11,1660.0
AKAP7,2872.5
ARG1,3940.0
EYA4,4546.0
PEX7,3576.0
SLC35D3,5857.0
HEBP2,2296.5
HECA,4024.0
AIG1,1475.0
LTV1,1628.5
ZC2HC1B,6219.0
STX11,4992.0
UTRN,1287.0
GRM1,6176.0
RAB32,1656.0
STXBP5,3861.0
SAMD5,5401.0
SASH1,2673.0
UST,5480.0
TAB2,2120.0
ULBP2,4621.5
AKAP12,2739.0
OPRM1,6277.0
CLDN20,5601.0
SYNJ2,2906.5
TULP4,1722.0
ACAT2,1938.5
MRPL18,1581.5
SLC22A1,4517.0
PLG,3438.0
MAP3K4,1718.0
QKI,2258.0
CCR6,3315.0
TTLL2,6065.0
SMOC2,5312.0
C6orf120,2092.5
EXOC2,1703.0
HUS1B,4545.0
GMDS,1325.0
MYLK4,5373.0
SERPINB1,1367.0
SERPINB9,1524.0
TUBB2A,2956.0
SLC22A23,2934.0
FAM217A,6325.0
ECI2,2463.0
SSR1,1339.0
TFAP2A,4868.5
MAK,5676.5
NEDD9,3266.0
DTNBP1,3629.0
ATXN1,2729.0
KIF13A,2908.0
TPMT,1806.0
DEK,1348.0
MBOAT1,4529.0
DCDC2,2818.0
KIAA0319,5152.0
TDP2,2125.0
SLC17A1,4643.0
SLC17A2,3038.5
ZKSCAN4,3786.5
ZSCAN12,4571.5
ZSCAN23,5725.0
IP6K3,4645.0
GRM4,5607.5
SPDEF,4799.0
TCP11,6072.0
TEAD3,2329.5
SRPK1,1249.0
ETV7,5539.5
STK38,1112.0
CPNE5,5176.0
MTCH1,1213.0
TMEM217,5168.0
CCDC167,1940.0
MDGA1,4708.0
BTBD9,4499.0
GLO1,214.0
SAYSD1,3306.5
KCNK17,5920.5
MOCS1,3047.0
LRFN2,5920.5
OARD1,3548.0
TFEB,4655.5
PGC,4263.5
GUCA1B,4676.0
TRERF1,4213.0
PRPH2,5327.0
PEX6,2687.0
MRPL2,2694.0
DNPH1,865.0
CRIP3,4680.0
ZNF318,3149.5
MRPL14,516.0
SLC35B2,1194.0
NFKBIE,3065.5
TCTE1,5612.0
AARS2,2193.0
RCAN2,5282.0
PLA2G7,4341.5
ADGRF1,5570.5
PTCHD4,4004.0
CRISP2,6247.0
PGK2,5900.0
WTAP,1729.0
PKHD1,5497.0
IL17F,6228.0
MCM3,1272.0
GSTA3,6074.0
ELOVL5,850.0
KLHL31,5367.0
HMGCLL1,6179.0
BMP5,6062.0
COL21A1,5668.0
DST,2962.0
LGSN,4094.5
COL9A1,5830.5
SLC17A5,1232.5
COL12A1,5021.0
COX7A2,379.0
TMEM30A,2251.5
PHIP,1682.5
HMGN3,2020.5
LCA5,4831.0
ELOVL4,4531.0
PGM3,2246.0
ME1,2527.0
SNAP91,6172.0
TBX18,5425.0
SYNCRIP,914.0
CGA,5861.0
RARS2,1237.0
AKIRIN2,1345.0
CNR1,5571.0
RNGTT,2478.5
RRAGD,3897.5
MAP3K7,2821.0
EPHA7,6180.5
PNISR,1671.0
USP45,3999.0
SIM1,5702.0
ASCC3,2376.0
HACE1,4061.0
BVES,4212.0
POPDC3,5013.0
PREP,3289.0
ATG5,3217.0
SCML4,5489.0
SEC63,1781.5
CD164,849.0
MICAL1,3229.0
AK9,4660.0
DDO,4878.0
REV3L,1991.0
TRAF3IP2,3771.0
FYN,2829.5
TUBE1,3939.0
LAMA4,3736.0
HDAC2,1645.0
GOPC,2147.0
CEP85L,4703.0
FAM184A,3527.0
MAN1A1,2616.0
SERINC1,690.0
ARHGAP18,2454.0
SAMD3,5932.0
MED23,1760.0
VNN1,3708.5
VNN2,3990.5
HBS1L,2692.0
AHI1,4134.0
MTFR2,2548.5
BCLAF1,1544.0
IL20RA,5007.0
IL22RA2,6274.0
IFNGR1,1806.0
REPS1,3407.0
TXLNB,5823.0
HIVEP2,3596.0
ADAT2,3753.0
EPM2A,5195.0
FBXO30,3356.0
SHPRH,3448.0
NUP43,1318.0
LRP11,3351.0
RAET1E,5652.5
ZBTB2,2786.5
SYNE1,4433.0
IPCEF1,5211.0
TFB1M,1788.0
RSPH3,3443.0
TAGAP,5546.0
TCP1,438.0
SLC22A2,6038.0
LPA,5570.0
AGPAT4,4607.0
PRR18,5331.0
SFT2D1,2646.0
DACT2,3915.0
PHF10,2683.0
PDCD2,1651.0
TMEM242,4185.5
CYP2W1,4963.0
GPER1,2789.0
NUDT1,3490.0
EIF3B,680.5
SDK1,5324.0
FOXK1,2302.0
WIPI2,2958.0
SLC29A4,2356.0
USP42,1826.5
ZDHHC4,3257.0
C1GALT1,3010.0
MIOS,2452.0
TMEM106B,3117.0
BZW2,912.0
TSPAN13,1326.5
SP4,3505.5
DNAH11,5272.0
IL6,5457.0
KLHL7,3520.0
GPNMB,4842.0
NFE2L3,3603.0
CBX3,2301.0
EVX1,5702.5
CREB5,4534.0
WIPF3,4091.0
ZNRF2,2933.0
FKBP9,1399.5
BBS9,4265.0
BMPER,5678.0
ANLN,1305.0
STARD3NL,2598.0
CDK13,2244.0
MRPL32,2436.0
HECW1,5311.0
AEBP1,4578.0
ZMIZ2,2374.5
PPIA,895.0
CCM2,3830.0
IGFBP1,2826.5
IKZF1,4932.0
EGFR,1013.0
MRPS17,2545.0
SUMF2,329.0
ZNF273,3319.0
ZNF92,3569.0
ASL,1188.5
CRCP,893.0
TPST1,2781.0
FZD9,4595.5
CLDN4,4085.0
ELN,4782.0
LIMK1,3340.0
CLIP2,2371.0
GTF2IRD1,2295.0
RHBDD2,732.5
MDH2,200.0
CCDC146,4482.0
PTPN12,2070.0
GNAI1,3107.0
CD36,4145.0
GRM3,5806.0
CROT,2208.5
ADAM22,4717.5
ZNF804B,6129.0
STEAP2,3474.0
CFAP69,4647.0
CLDN12,2356.0
CDK14,3124.0
AKAP9,3346.0
ANKIB1,1844.0
GATAD1,2595.0
RBM48,3721.5
VPS50,3170.0
CASD1,3096.0
ASB4,5090.0
TAC1,6274.0
LMTK2,2897.0
BRI3,1072.0
CPSF4,1110.0
ZKSCAN5,3307.5
ZNF655,2525.0
CYP3A43,5020.0
CNPY4,3256.0
MBLAC1,4085.0
LAMTOR4,1131.5
STAG3,4476.0
PILRA,4918.5
NYAP1,5043.0
AGFG2,2038.0
FBXO24,4848.0
PCOLCE,2828.0
EPO,5017.0
TRIP6,1336.0
MUC17,5760.0
TRIM56,2768.0
SERPINE1,2590.5
AP1S1,1854.0
COL26A1,3875.0
ORAI2,4222.0
LRRC17,5078.5
PSMC2,765.0
KMT2E,1250.5
RINT1,1895.5
CBLL1,1451.5
DNAJB9,1511.5
LRRN3,5857.0
ZNF277,2355.0
LSMEM1,4449.0
FOXP2,4855.0
TES,1460.0
CAV2,1806.5
MET,1069.0
CAPZA2,441.0
ANKRD7,5755.0
ING3,3252.0
HYAL4,5584.5
FSCN3,5599.0
SND1,613.0
CALU,387.0
CCDC136,4800.0
FLNC,3877.0
IRF5,4202.0
AHCYL2,3216.0
NRF1,3598.0
CPA2,6033.0
CPA4,4722.0
CPA5,5971.0
MEST,3857.0
EXOC4,1918.0
TMEM140,2009.0
TRIM24,2586.0
TBXAS1,4524.0
NDUFB2,1263.5
TAS2R3,4831.5
TAS2R4,4939.0
TAS2R5,3724.0
GSTK1,943.0
CASP2,1100.0
CLCN1,6059.5
CUL1,2202.0
LRRC61,2366.0
REPIN1,1246.0
GIMAP7,5162.0
NOS3,4492.0
AGAP3,3383.0
HTR5A,6148.5
EN2,5919.0
PDGFA,3166.0
PRKAR1B,3711.0
C7orf50,1638.0
ZFAND2A,573.0
MICALL2,3609.0
TMEM184A,3478.0
MAD1L1,2988.0
SNX8,2290.0
GNA12,1164.0
FBXL18,3231.0
EIF2AK1,612.0
CYTH3,3520.0
ZNF12,3828.0
COL28A1,5035.0
RPA3,3227.0
ICA1,4961.5
VWDE,5324.0
DGKB,5456.0
AGR3,5521.5
MACC1,5634.5
SP8,5096.0
CDCA7L,2217.5
RAPGEF5,2773.0
OSBPL3,2583.5
CYCS,991.0
HNRNPA2B1,905.0
HOXA1,4611.0
HOXA3,3643.0
HOXA4,4439.0
HOXA6,4421.0
HOXA11,5271.0
HIBADH,1098.0
CPVL,1903.5
FKBP14,1918.0
HERPUD2,2140.0
VPS41,1960.5
RWDD4,3861.0
C7orf25,3418.0
COA1,1289.0
CAMK2B,5243.0
NUDCD3,1587.0
DDX56,601.0
IGFBP3,2112.0
TNS3,818.0
PKD1L1,4512.5
FIGNL1,2287.0
GRB10,2514.0
SEC61G,583.0
PSPH,879.0
PHKG1,5185.0
CHCHD2,1078.5
ZNF680,3190.0
GUSB,1304.5
TRIM50,5479.0
BAZ1B,1067.0
BCL7B,1453.0
TBL2,2568.0
HIP1,2922.5
CCL26,5240.0
YWHAG,2045.5
SSC4D,4847.0
GSAP,4459.0
TMEM60,2173.0
SEMA3C,5369.0
HGF,4911.0
SEMA3A,3398.0
TMEM243,3227.0
ABCB4,3773.0
STEAP4,5398.0
LRRD1,5990.0
KRIT1,3663.0
PEX1,3040.0
CDK6,2849.0
HEPACAM2,5852.0
TFPI2,5269.0
BET1,3237.5
PON1,2839.0
BAIAP2L1,759.0
TMEM130,5912.0
PDAP1,2147.0
ZNF394,3086.0
CYP3A5,2467.0
TRIM4,2158.5
ZNF3,1889.0
MCM7,623.0
GPC2,4658.0
TFR2,1711.0
ACTL6B,5830.5
GIGYF1,2449.0
ACHE,4584.0
MOGAT3,3172.0
PLOD3,601.0
ALKBH4,2909.0
POLR2J,1605.0
DNAJC2,2973.0
RELN,4722.0
ORC5,1227.0
SRPK2,1380.0
THAP5,2712.0
PPP1R3A,6247.0
TFEC,5753.0
ASZ1,6366.0
TSPAN12,2719.0
AASS,3339.0
CADPS2,3396.0
RNF133,5577.0
SLC13A1,6167.0
NDUFA5,3140.0
WASL,1176.0
POT1,3461.0
GRM8,5751.5
RBM28,2202.0
IMPDH1,2679.5
TNPO3,1082.0
CEP41,3842.0
PODXL,1456.0
PLXNA4,5487.0
CHCHD3,1969.0
SLC35B4,2263.5
WDR91,3244.0
SLC13A4,5230.0
PTN,5530.0
DGKI,5932.0
CREB3L2,1131.5
ATP6V0A4,5746.0
ZC3HAV1,1600.0
PARP12,1633.0
MKRN1,1033.0
TPK1,4545.0
EZH2,2107.0
PDIA4,554.0
ZNF786,2954.0
ZNF777,3138.5
GIMAP6,5871.5
TMEM176B,1594.0
FASTK,1649.0
CRYGN,5859.0
XRCC2,3410.0
CNPY1,6179.5
SHH,3127.5
LMBR1,3013.0
MNX1,4234.0
ESYT2,903.0
VIPR2,5610.0
ZNF596,5254.0
ERI1,3499.0
MSRA,3512.0
PRSS55,6143.5
C8orf48,5234.0
TUSC3,4829.0
ZDHHC2,3694.0
VPS37A,2733.0
SLC7A2,1803.5
PDGFRL,3051.0
PCM1,2469.5
NAT1,4428.5
NAT2,5421.0
SH2D4A,2108.0
ATP6V1B2,843.5
XPO7,2504.0
FGF17,4979.5
DMTN,2433.0
BMP1,2868.0
POLR3D,3407.0
PPP3CC,3559.5
SORBS3,3290.0
PDLIM2,4783.0
C8orf58,3737.0
CCAR2,1324.0
RHOBTB2,4160.0
CHMP7,2906.0
SLC25A37,4205.0
NEFM,5830.5
DOCK5,2342.0
PPP2R2A,1934.5
BNIP3L,1369.0
PTK2B,3964.0
ESCO2,4329.0
ELP3,2600.5
EXTL3,3556.5
LEPROTL1,1601.0
DCTN6,1862.0
RBPMS,1195.0
WRN,3037.0
NRG1,4752.0
ZNF703,3236.0
ERLIN2,2733.0
EIF4EBP1,1327.0
BAG4,1336.5
DDHD2,2414.0
TACC1,1385.0
GOLGA7,3130.0
IKBKB,3521.0
POLB,1561.0
HOOK3,2919.5
FNTA,2180.0
MCM4,2258.5
RGS20,4869.5
TGS1,2986.0
CHCHD7,3464.0
FAM110B,3760.0
SDCBP,779.0
RAB2A,1473.0
CLVS1,5900.0
MTFR1,2385.0
TRIM55,5087.0
RRS1,2374.0
ADHFE1,3064.0
MCMDC2,4401.0
CSPP1,4144.0
SULF1,5360.0
TERF1,4321.0
RDH10,2630.5
TMEM70,3321.0
LY96,3880.0
GDAP1,4450.0
PI15,4971.0
CRISPLD1,5013.0
HNF4G,3476.0
PKIA,4961.0
ZC2HC1A,3016.0
STMN2,5857.0
CHMP4C,3787.0
LRRCC1,4180.0
E2F5,3583.0
CA2,1129.0
WWP1,873.0
RIPK2,2565.0
OSGIN2,3064.0
DECR1,1373.5
OTUD6B,3353.0
PDP1,3786.0
ESRP1,5426.0
PLEKHF2,2315.5
MTDH,1578.0
ERICH5,4407.0
POP1,3752.0
KCNS2,5863.0
OSR2,4114.0
VPS13B,2559.0
SPAG1,3646.5
ATP6V1C1,1823.0
BAALC,5808.5
FZD6,3847.0
CTHRC1,3809.5
DCAF13,2696.0
EMC2,3345.0
ENY2,1839.0
EBAG9,1809.5
COLEC10,5135.0
ZHX2,2006.0
TBC1D31,3494.0
FAM83A,5147.0
FAM91A1,2225.0
NDUFB9,940.0
SQLE,1445.5
NSMCE2,1532.0
MYC,1244.0
EFR3A,1020.0
PHF20L1,3281.5
CHRAC1,1718.0
DENND3,4152.0
ADGRB1,5665.0
THEM6,1179.0
GRINA,729.0
CYC1,659.0
MAF1,728.0
HGH1,4816.0
KIFC2,3080.5
PPP1R16A,1755.0
LRRC14,2178.0
ZNF517,4405.0
ZNF7,3858.0
ANGPT2,5211.0
DEFA4,6044.5
PPP1R3B,2844.5
RP1L1,5834.0
XKR6,5174.0
MSR1,5486.0
FGF20,5732.5
CNOT7,931.5
MTUS1,1725.0
FGL1,1016.0
CSGALNACT1,4973.0
LZTS1,5730.0
DOK2,5422.0
PHYHIP,5580.0
BIN3,4251.0
EGR3,5416.0
PEBP4,5747.0
TNFRSF10D,2646.0
LOXL2,4420.0
ENTPD4,2081.0
GNRH1,4023.0
ADRA1A,5845.0
STMN4,5881.0
TRIM35,3873.0
CHRNA2,5337.5
CLU,2025.0
ZNF395,1938.5
DUSP4,4424.0
GTF2E2,1195.0
GSR,423.0
PPP2CB,686.0
TEX15,5362.0
TTI2,4172.0
RNF122,4374.0
LSM12,845.0
RAB11FIP1,1520.0
ADRB3,5900.0
STAR,4620.0
FGFR1,3078.5
TM2D2,3476.0
SFRP1,5629.0
ANK1,5354.0
THAP1,3574.0
RNF170,3262.0
PRKDC,905.5
SNAI2,4080.5
PCMTD1,2266.0
RB1CC1,3480.0
ATP6V1H,2527.0
TCEA1,488.0
TMEM68,3744.0
RPS20,1141.5
CA8,5998.0
TTPA,4594.0
PDE7A,3296.5
VCPIP1,3800.0
ARFGEF1,1867.0
CPA6,5764.5
PRDM14,5797.0
TRAM1,342.0
EYA1,6062.0
TRPA1,5977.5
PEX2,3057.0
IL7,4892.0
TPD52,1836.0
ZFAND1,2212.5
SNX16,4179.5
DCAF4L2,5328.0
MMP16,4815.0
NBN,3526.0
CALB1,5865.5
CDH17,4788.0
CCNE2,3802.0
UQCRB,3205.0
TSPYL5,6386.0
RGS22,6143.0
RNF19A,2650.0
ANKRD46,2881.0
SNX31,5857.0
PABPC1,107.0
ZNF706,1784.5
NCALD,4226.0
UBR5,1494.0
KLF10,1280.0
SLC25A32,2678.0
RSPO2,6072.0
EIF3E,139.0
NUDCD1,3306.5
CSMD3,5957.5
TRPS1,5226.0
EXT1,1487.0
SAMD12,5590.0
TNFRSF11B,3382.0
ENPP2,3707.0
DSCC1,3611.5
MTSS1,1764.5
ADCY8,5894.0
TMEM71,5628.0
SLA,5241.0
NDRG1,1196.0
ZFAT,3677.0
COL22A1,5428.0
KCNK9,5517.0
SLC45A4,4877.5
ARC,5321.0
TOP1MT,3441.0
PLEC,969.5
PARP10,3658.0
ARHGAP39,3366.0
RPL8,214.0
ZNF250,4297.0
KANK1,1916.5
DMRT2,6313.0
SMARCA2,3592.0
VLDLR,4400.0
KCNV2,5857.0
CDC37L1,3438.5
RCL1,2766.5
LURAP1L,3933.0
CCDC171,4872.0
SH3GL2,5455.0
ADAMTSL1,5816.0
RRAGA,990.0
ACER2,3806.0
TEK,5671.0
ACO1,1553.0
DNAJA1,724.0
SPINK4,5410.0
CHMP5,1801.0
UBAP1,925.0
NUDT2,2263.0
GALT,2383.0
IL11RA,3978.0
PHF24,5563.5
UNC13B,3301.0
RUSC2,3739.0
TESK1,3188.0
CREB3,1595.0
NPR2,4125.0
TMEM8B,4592.0
RECK,3791.0
GLIPR2,4004.0
MELK,1687.0
ZCCHC7,1772.0
GRHPR,1406.5
POLR1E,1362.0
FAM220A,2353.0
FXN,2716.0
SMC5,3405.0
RORB,6084.5
PCSK5,4188.0
GCNT1,3361.5
VPS13A,2374.0
CEP78,3467.5
PSAT1,466.0
NTRK2,5802.0
DAPK1,2843.5
CTSL,1915.0
CKS2,323.0
GADD45G,4206.0
SYK,5633.0
FGD3,4620.0
SUSD3,5055.0
PTPDC1,3569.0
ZNF169,4443.0
HABP4,2449.0
TMOD1,3907.0
NCBP1,1203.0
NANS,2313.0
COL15A1,5629.0
TGFBR1,3440.5
NR4A3,5549.0
STX17,2897.0
INVS,2871.0
ZNF189,3092.0
RNF20,1557.5
SMC2,2785.0
TAL2,5458.0
TMEM38B,2033.5
ZNF462,5092.0
RAD23B,707.5
UGCG,1482.0
KIAA1958,1592.0
SLC31A1,1387.5
RGS3,3618.0
ORM1,210.0
ATP6V1G1,1166.0
PAPPA,5240.0
TRIM32,2942.0
GSN,2104.0
DAB2IP,3681.0
MORN5,6247.0
PTGS1,4899.0
OR1Q1,6146.5
SKA2,1075.0
NEK6,672.0
ADGRD2,6060.5
OLFML2A,4383.5
ARPC5L,2690.5
MVB12B,2546.0
ZBTB43,3011.0
RALGPS1,4048.0
GARNL3,4629.0
SLC2A8,1435.0
STXBP1,3025.0
FPGS,2397.0
SLC25A25,3071.0
LCN2,3432.5
DNM1,2863.0
COQ4,3198.0
SLC27A4,2862.0
ODF2,2835.5
TBC1D13,1754.0
LRRC8A,1030.0
PHYHD1,5290.0
NUP188,961.0
PRRX2,5173.5
TOR1B,1770.0
USP20,4085.0
FUBP3,1861.0
PRDM12,5180.0
ABL1,1459.0
AIF1L,2523.0
NTNG2,5512.0
BARHL1,5830.5
GTF3C4,2024.0
GTF3C5,1403.0
ADAMTSL2,4246.0
WDR5,1578.5
RXRA,1481.0
FCN2,6247.0
OLFM1,5857.0
PAEP,4798.0
GPSM1,4391.0
EGFL7,3085.0
RABL6,2578.0
PHPT1,744.5
TRAF2,1955.0
C8G,2758.0
LCN12,4254.0
MAN1B1,2580.0
NELFB,1048.0
MRPL41,525.5
ARRDC1,2965.5
EHMT1,2744.0
RFX3,3950.5
AK3,1002.0
RLN2,6070.5
RLN1,6107.0
PLGRKT,3055.0
KIAA2026,2903.0
GLDC,2047.5
MPDZ,3074.5
ZDHHC21,3797.0
CER1,5888.0
FREM1,4930.0
TTC39B,3897.0
SAXO1,5975.5
PLIN2,457.5
MLLT3,4242.0
IFNB1,6300.0
CDKN2A,2036.0
CDKN2B,3547.0
CAAP1,2748.0
PLAA,1548.0
LRRC19,5418.0
EQTN,6353.5
LINGO2,6174.5
TOPORS,2277.0
NDUFB6,1149.0
AQP7,4065.0
AQP3,4325.0
NOL6,1943.0
UBAP2,2725.0
KIF24,4232.0
CNTFR,4935.0
RPP25L,1433.0
DCTN3,1336.0
SIGMAR1,1228.0
FANCG,2573.5
PIGO,2264.0
STOML2,211.0
SIT1,5575.0
ARHGEF39,3466.0
TPM2,362.0
HINT2,744.5
FAM221B,5900.0
GNE,2395.0
RNF38,2747.5
PAX5,5652.5
EXOSC3,2645.0
PTAR1,2043.0
KLF9,4092.0
TRPM3,5136.0
ABHD17B,2684.0
NMRK1,3892.5
RFK,2280.0
PRUNE2,5347.0
GNA14,5572.0
C9orf64,1776.5
